sites,study_id,reference,doi_link,google_drive_link,data_quality,data_quality_explanation,data_stripped,sum_total_richness,sum_total_abundance,biodiversity_metrics,method,taxa,continent,country,treatment,season,forest_type,elevation,canopy_height,latitude,longitude,study_start_date,study_end_date,driver_of_stratification,other_data_of_interest,additional_notes,...28
1,Müller_2013,"Müller, J., Brandl, R., Buchner, J., Pretzsch, H., Seifert, S., Strätz, C., ... & Fenton, B. (2013). From ground to above canopy—Bat activity in mature forests is driven by vegetation density and height. Forest Ecology and Management, 306, 179-184.",https://doi.org/10.1016/j.foreco.2013.06.043,https://drive.google.com/file/d/1WA5gPGcmq2ZpoDboReyPb9QgPwZkHRK2/view?usp=sharing,1,NA,Yes,16,NA,"Richness, abundance, 5 categories of height",Audio devices,Bats,NA,Germany,Unlogged,Summer/Autumn,Montane forest,750.0,35,48.9,13.483333,40664.0,40817.0,Forest structure,Seasonal/species data,NA,NA
1,Müller_2013,"Müller, J., Brandl, R., Buchner, J., Pretzsch, H., Seifert, S., Strätz, C., ... & Fenton, B. (2013). From ground to above canopy—Bat activity in mature forests is driven by vegetation density and height. Forest Ecology and Management, 306, 179-184.",https://doi.org/10.1016/j.foreco.2013.06.043,https://drive.google.com/file/d/1WA5gPGcmq2ZpoDboReyPb9QgPwZkHRK2/view?usp=sharing,1,NA,Yes,16,NA,"Richness, abundance, 5 categories of height",Audio devices,Bats,NA,Germany,Unlogged,Summer/Autumn,Montane forest,750.0,35,48.9,13.483333,40664.0,40817.0,Forest structure,Seasonal/species data,NA,NA
1,Müller_2013,"Müller, J., Brandl, R., Buchner, J., Pretzsch, H., Seifert, S., Strätz, C., ... & Fenton, B. (2013). From ground to above canopy—Bat activity in mature forests is driven by vegetation density and height. Forest Ecology and Management, 306, 179-184.",https://doi.org/10.1016/j.foreco.2013.06.043,https://drive.google.com/file/d/1WA5gPGcmq2ZpoDboReyPb9QgPwZkHRK2/view?usp=sharing,1,NA,Yes,16,NA,"Richness, abundance, 5 categories of height",Audio devices,Bats,NA,Germany,Unlogged,Summer/Autumn,Montane forest,750.0,35,48.9,13.483333,40664.0,40817.0,Forest structure,Seasonal/species data,NA,NA
1,Müller_2013,"Müller, J., Brandl, R., Buchner, J., Pretzsch, H., Seifert, S., Strätz, C., ... & Fenton, B. (2013). From ground to above canopy—Bat activity in mature forests is driven by vegetation density and height. Forest Ecology and Management, 306, 179-184.",https://doi.org/10.1016/j.foreco.2013.06.043,https://drive.google.com/file/d/1WA5gPGcmq2ZpoDboReyPb9QgPwZkHRK2/view?usp=sharing,1,NA,Yes,16,NA,"Richness, abundance, 5 categories of height",Audio devices,Bats,NA,Germany,Unlogged,Summer/Autumn,Montane forest,750.0,35,48.9,13.483333,40664.0,40817.0,Forest structure,Seasonal/species data,NA,NA
1,Müller_2013,"Müller, J., Brandl, R., Buchner, J., Pretzsch, H., Seifert, S., Strätz, C., ... & Fenton, B. (2013). From ground to above canopy—Bat activity in mature forests is driven by vegetation density and height. Forest Ecology and Management, 306, 179-184.",https://doi.org/10.1016/j.foreco.2013.06.043,https://drive.google.com/file/d/1WA5gPGcmq2ZpoDboReyPb9QgPwZkHRK2/view?usp=sharing,1,NA,Yes,16,NA,"Richness, abundance, 5 categories of height",Audio devices,Bats,NA,Germany,Unlogged,Summer/Autumn,Montane forest,750.0,35,48.9,13.483333,40664.0,40817.0,Forest structure,Seasonal/species data,NA,NA
1,Müller_2013,"Müller, J., Brandl, R., Buchner, J., Pretzsch, H., Seifert, S., Strätz, C., ... & Fenton, B. (2013). From ground to above canopy—Bat activity in mature forests is driven by vegetation density and height. Forest Ecology and Management, 306, 179-184.",https://doi.org/10.1016/j.foreco.2013.06.043,https://drive.google.com/file/d/1WA5gPGcmq2ZpoDboReyPb9QgPwZkHRK2/view?usp=sharing,1,NA,Yes,16,NA,"Richness, abundance, 5 categories of height",Audio devices,Bats,NA,Germany,Unlogged,Summer/Autumn,Montane forest,750.0,35,48.9,13.483333,40664.0,40817.0,Forest structure,Seasonal/species data,NA,NA
1,Müller_2013,"Müller, J., Brandl, R., Buchner, J., Pretzsch, H., Seifert, S., Strätz, C., ... & Fenton, B. (2013). From ground to above canopy—Bat activity in mature forests is driven by vegetation density and height. Forest Ecology and Management, 306, 179-184.",https://doi.org/10.1016/j.foreco.2013.06.043,https://drive.google.com/file/d/1WA5gPGcmq2ZpoDboReyPb9QgPwZkHRK2/view?usp=sharing,1,NA,Yes,16,NA,"Richness, abundance, 5 categories of height",Audio devices,Bats,NA,Germany,Unlogged,Summer/Autumn,Montane forest,750.0,35,48.9,13.483333,40664.0,40817.0,Forest structure,Seasonal/species data,NA,NA
1,Müller_2013,"Müller, J., Brandl, R., Buchner, J., Pretzsch, H., Seifert, S., Strätz, C., ... & Fenton, B. (2013). From ground to above canopy—Bat activity in mature forests is driven by vegetation density and height. Forest Ecology and Management, 306, 179-184.",https://doi.org/10.1016/j.foreco.2013.06.043,https://drive.google.com/file/d/1WA5gPGcmq2ZpoDboReyPb9QgPwZkHRK2/view?usp=sharing,1,NA,Yes,16,NA,"Richness, abundance, 5 categories of height",Audio devices,Bats,NA,Germany,Unlogged,Summer/Autumn,Montane forest,750.0,35,48.9,13.483333,40664.0,40817.0,Forest structure,Seasonal/species data,NA,NA
1,Müller_2013,"Müller, J., Brandl, R., Buchner, J., Pretzsch, H., Seifert, S., Strätz, C., ... & Fenton, B. (2013). From ground to above canopy—Bat activity in mature forests is driven by vegetation density and height. Forest Ecology and Management, 306, 179-184.",https://doi.org/10.1016/j.foreco.2013.06.043,https://drive.google.com/file/d/1WA5gPGcmq2ZpoDboReyPb9QgPwZkHRK2/view?usp=sharing,1,NA,Yes,16,NA,"Richness, abundance, 5 categories of height",Audio devices,Bats,NA,Germany,Unlogged,Summer/Autumn,Montane forest,750.0,35,48.9,13.483333,40664.0,40817.0,Forest structure,Seasonal/species data,NA,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
1,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,64,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Lowland rainforest,100.0,35,10.423657,-84.01766,24898.0,24990.0,Forest structure,"Foliage density, forest structure",La Selva,NA
